Name,Set,Rarity,RarityWeight,MarketPrice,CurrentPrice,ListingCount,ProductURL,ImageURL
"SV03: Obsidian Flames","Obsidian Flames","",null,"0.07","0.03","1979","https://www.tcgplayer.com/product/509924/pokemon-sv03-obsidian-flames-claydol?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Obsidian Flames","",null,"0.07","0.03","1312","https://www.tcgplayer.com/product/509696/pokemon-sv03-obsidian-flames-linoone?page=1","https://tcgplayer-cdn.tcgplayer.com/product/509696_in_200x200.jpg"
"SV04: Paradox Rift","Paradox Rift","",null,"0.07","0.03","1830","https://www.tcgplayer.com/product/523855/pokemon-sv04-paradox-rift-shauntal?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Pokemon Search (All)","",null,"0.07","0.03","1475","https://www.tcgplayer.com/product/542791/pokemon-sv05-temporal-forces-wiglett?page=1","https://tcgplayer-cdn.tcgplayer.com/product/542791_in_200x200.jpg"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.07","0.03","1580","https://www.tcgplayer.com/product/550133/pokemon-sv06-twilight-masquerade-swirlix?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.07","0.03","1671593","https://www.tcgplayer.com/product/550147/pokemon-sv06-twilight-masquerade-timburr-103-167?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.07","0.03","1396","https://www.tcgplayer.com/product/550090/pokemon-sv06-twilight-masquerade-jynx?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"0.07","0.03","1377","https://www.tcgplayer.com/product/567358/pokemon-sv07-stellar-crown-wooloo?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV08: Surging Sparks","Pokemon Products (Paginated)","",null,"0.07","0.03","1551","https://www.tcgplayer.com/product/590029/pokemon-sv08-surging-sparks-primeape?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.03","2034","https://www.tcgplayer.com/product/623578/pokemon-sv09-journey-together-lillies-pearl?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.03","2041","https://www.tcgplayer.com/product/623574/pokemon-sv09-journey-together-hops-bag?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.03","1255","https://www.tcgplayer.com/product/623585/pokemon-sv09-journey-together-super-potion?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.03","1023","https://www.tcgplayer.com/product/623475/pokemon-sv09-journey-together-ionos-electrode?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","All Pokemon Products","",null,"0.07","0.03","1208","https://www.tcgplayer.com/product/623472/pokemon-sv09-journey-together-alolan-graveler?page=1","https://tcgplayer-cdn.tcgplayer.com/product/623472_in_200x200.jpg"
"SV10: Destined Rivals","Pokemon Products (Paginated)","",null,"0.07","0.03","1174","https://www.tcgplayer.com/product/630813/pokemon-sv10-destined-rivals-mistys-staryu?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Products (Paginated)","",null,"0.07","0.03","1490","https://www.tcgplayer.com/product/632902/pokemon-sv10-destined-rivals-ethans-sudowoodo?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.07","0.03","1505","https://www.tcgplayer.com/product/632856/pokemon-sv10-destined-rivals-team-rockets-houndour?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.07","0.03","1821047","https://www.tcgplayer.com/product/632898/pokemon-sv10-destined-rivals-team-rockets-orbeetle-089-182?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","All Pokemon Products","",null,"0.07","0.03","1511","https://www.tcgplayer.com/product/630810/pokemon-sv10-destined-rivals-ethans-slugma?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Black Bolt","Pokemon Search (All)","",null,"0.07","0.03","727","https://www.tcgplayer.com/product/642488/pokemon-sv-black-bolt-musharna?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Black Bolt","Pokemon Products (Paginated)","",null,"0.07","0.03","876","https://www.tcgplayer.com/product/642451/pokemon-sv-black-bolt-servine?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Black Bolt","Pokemon Products (Paginated)","",null,"0.07","0.03","622","https://www.tcgplayer.com/product/642511/pokemon-sv-black-bolt-krookodile?page=1","https://tcgplayer-cdn.tcgplayer.com/product/642511_in_200x200.jpg"
"SV: Prismatic Evolutions","Pokemon Complete Catalog (30,120+ cards)","",null,"0.07","0.03","1958","https://www.tcgplayer.com/product/610476/pokemon-sv-prismatic-evolutions-professor-turos-scenario?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Search (All)","",null,"0.07","0.03","1843","https://www.tcgplayer.com/product/610459/pokemon-sv-prismatic-evolutions-ciphermaniacs-codebreaking?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Complete Catalog (30,120+ cards)","",null,"0.07","0.03","2105","https://www.tcgplayer.com/product/610475/pokemon-sv-prismatic-evolutions-professor-sadas-vitality?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Search (All)","",null,"0.07","0.03","1970","https://www.tcgplayer.com/product/610432/pokemon-sv-prismatic-evolutions-hoothoot?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Search (All)","",null,"0.07","0.03","1638","https://www.tcgplayer.com/product/610374/pokemon-sv-prismatic-evolutions-slowking?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Products (Paginated)","",null,"0.07","0.03","2187","https://www.tcgplayer.com/product/516268/pokemon-sv-scarlet-and-violet-151-abra?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Complete Catalog (30,120+ cards)","",null,"0.07","0.03","2208","https://www.tcgplayer.com/product/516206/pokemon-sv-scarlet-and-violet-151-venonat?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Products (Paginated)","",null,"0.07","0.03","2067","https://www.tcgplayer.com/product/516157/pokemon-sv-scarlet-and-violet-151-gloom?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Search (All)","",null,"0.07","0.03","2256","https://www.tcgplayer.com/product/516659/pokemon-sv-scarlet-and-violet-151-shellder?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Products (Paginated)","",null,"0.07","0.03","2098","https://www.tcgplayer.com/product/516232/pokemon-sv-scarlet-and-violet-151-golduck?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: White Flare","Pokemon Search (All)","",null,"0.07","0.03","708","https://www.tcgplayer.com/product/642513/pokemon-sv-white-flare-mandibuzz?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: White Flare","All Pokemon Products","",null,"0.07","0.03","936","https://www.tcgplayer.com/product/642126/pokemon-sv-white-flare-tepig?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH04: Vivid Voltage","Pokemon Search (All)","",null,"0.07","0.03","1050","https://www.tcgplayer.com/product/226461/pokemon-swsh04-vivid-voltage-clefairy?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH05: Battle Styles","Pokemon Search (All)","",null,"0.07","0.03","743","https://www.tcgplayer.com/product/234245/pokemon-swsh05-battle-styles-cubone?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH11: Lost Origin","Pokemon Search (All)","",null,"0.07","0.03","1596","https://www.tcgplayer.com/product/284085/pokemon-swsh11-lost-origin-colresss-experiment?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV01: Scarlet & Violet Base Set","Pokemon Search (All)","",null,"0.07","0.02","2104","https://www.tcgplayer.com/product/488108/pokemon-sv01-scarlet-and-violet-base-set-youngster?page=1","https://tcgplayer-cdn.tcgplayer.com/product/488108_in_200x200.jpg"
"SV01: Scarlet & Violet Base Set","Pokemon Search (All)","",null,"0.07","0.02","1632","https://www.tcgplayer.com/product/488058/pokemon-sv01-scarlet-and-violet-base-set-squawkabilly?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV01: Scarlet & Violet Base Set","Pokemon Search (All)","",null,"0.07","0.02","1504","https://www.tcgplayer.com/product/487914/pokemon-sv01-scarlet-and-violet-base-set-tatsugiri?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"0.07","0.02","1931153","https://www.tcgplayer.com/product/497581/pokemon-sv02-paldea-evolved-paldean-wooper-128-193?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"0.07","0.02","1931803","https://www.tcgplayer.com/product/497418/pokemon-sv02-paldea-evolved-tropius-007-193?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","All Pokemon Products","",null,"0.07","0.02","1311","https://www.tcgplayer.com/product/497507/pokemon-sv02-paldea-evolved-gothitelle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"0.07","0.02","1358","https://www.tcgplayer.com/product/497429/pokemon-sv02-paldea-evolved-spidops?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Pokemon Search (All)","",null,"0.07","0.02","1550","https://www.tcgplayer.com/product/509928/pokemon-sv03-obsidian-flames-bronzor?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Obsidian Flames","",null,"0.07","0.02","1829","https://www.tcgplayer.com/product/509832/pokemon-sv03-obsidian-flames-tynamo?page=1","https://tcgplayer-cdn.tcgplayer.com/product/509832_in_200x200.jpg"
"SV03: Obsidian Flames","Obsidian Flames","",null,"0.07","0.02","1291","https://www.tcgplayer.com/product/509912/pokemon-sv03-obsidian-flames-salazzle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Obsidian Flames","",null,"0.07","0.02","1515","https://www.tcgplayer.com/product/509856/pokemon-sv03-obsidian-flames-rockruff?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV04: Paradox Rift","Pokemon Search (All)","",null,"0.07","0.02","1331","https://www.tcgplayer.com/product/523744/pokemon-sv04-paradox-rift-gourgeist?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV04: Paradox Rift","Pokemon Search (All)","",null,"0.07","0.02","1666","https://www.tcgplayer.com/product/523788/pokemon-sv04-paradox-rift-purrloin?page=1","https://tcgplayer-cdn.tcgplayer.com/product/523788_in_200x200.jpg"
"SV04: Paradox Rift","Paradox Rift","",null,"0.07","0.02","1798","https://www.tcgplayer.com/product/523829/pokemon-sv04-paradox-rift-whismur?page=1","https://tcgplayer-cdn.tcgplayer.com/product/523829_in_200x200.jpg"
"SV04: Paradox Rift","Pokemon Products (Paginated)","",null,"0.07","0.02","1785","https://www.tcgplayer.com/product/523849/pokemon-sv04-paradox-rift-norman?page=1","https://tcgplayer-cdn.tcgplayer.com/product/523849_in_200x200.jpg"
"SV05: Temporal Forces","Temporal Forces","",null,"0.07","0.02","1304","https://www.tcgplayer.com/product/542871/pokemon-sv05-temporal-forces-noctowl?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Temporal Forces","",null,"0.07","0.02","1263","https://www.tcgplayer.com/product/542869/pokemon-sv05-temporal-forces-lickilicky?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Temporal Forces","",null,"0.07","0.02","1311","https://www.tcgplayer.com/product/542878/pokemon-sv05-temporal-forces-tranquill?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Pokemon Search (All)","",null,"0.07","0.02","1441","https://www.tcgplayer.com/product/550127/pokemon-sv06-twilight-masquerade-girafarig?page=1","https://tcgplayer-cdn.tcgplayer.com/product/550127_in_200x200.jpg"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.07","0.02","1168","https://www.tcgplayer.com/product/550134/pokemon-sv06-twilight-masquerade-slurpuff?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.07","0.02","1416","https://www.tcgplayer.com/product/550148/pokemon-sv06-twilight-masquerade-gurdurr?page=1","https://tcgplayer-cdn.tcgplayer.com/product/550148_in_200x200.jpg"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.07","0.02","1404","https://www.tcgplayer.com/product/550081/pokemon-sv06-twilight-masquerade-lampent?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"0.07","0.02","1092","https://www.tcgplayer.com/product/567288/pokemon-sv07-stellar-crown-yamask?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"0.07","0.02","1440","https://www.tcgplayer.com/product/567343/pokemon-sv07-stellar-crown-purugly?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"0.07","0.02","1470","https://www.tcgplayer.com/product/567236/pokemon-sv07-stellar-crown-gossifleur?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"0.07","0.02","1460","https://www.tcgplayer.com/product/567235/pokemon-sv07-stellar-crown-grubbin?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Pokemon Search (All)","",null,"0.07","0.02","1401","https://www.tcgplayer.com/product/567320/pokemon-sv07-stellar-crown-impidimp?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Pokemon Products (Paginated)","",null,"0.07","0.02","1421745","https://www.tcgplayer.com/product/567229/pokemon-sv07-stellar-crown-ledian-003-142?page=1","https://tcgplayer-cdn.tcgplayer.com/product/567229_in_200x200.jpg"
"SV08: Surging Sparks","Pokemon Search (All)","",null,"0.07","0.02","1378","https://www.tcgplayer.com/product/590095/pokemon-sv08-surging-sparks-wo-chien?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV08: Surging Sparks","Pokemon Search (All)","",null,"0.07","0.02","1911322","https://www.tcgplayer.com/product/590016/pokemon-sv08-surging-sparks-paldean-tauros-101-191?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.02","1338","https://www.tcgplayer.com/product/623462/pokemon-sv09-journey-together-lotad?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.02","1178","https://www.tcgplayer.com/product/623535/pokemon-sv09-journey-together-hops-corviknight?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.07","0.02","1494","https://www.tcgplayer.com/product/623484/pokemon-sv09-journey-together-alolan-marowak?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.07","0.02","1445","https://www.tcgplayer.com/product/630805/pokemon-sv10-destined-rivals-smoliv?page=1","https://tcgplayer-cdn.tcgplayer.com/product/630805_in_200x200.jpg"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.07","0.02","1311","https://www.tcgplayer.com/product/632834/pokemon-sv10-destined-rivals-breloom?page=1","https://tcgplayer-cdn.tcgplayer.com/product/632834_in_200x200.jpg"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.07","0.02","1280","https://www.tcgplayer.com/product/632872/pokemon-sv10-destined-rivals-snover?page=1","https://tcgplayer-cdn.tcgplayer.com/product/632872_in_200x200.jpg"
"SV: Black Bolt","Pokemon Search (All)","",null,"0.07","0.02","783","https://www.tcgplayer.com/product/642493/pokemon-sv-black-bolt-beheeyem?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Search (All)","",null,"0.07","0.02","2231","https://www.tcgplayer.com/product/516657/pokemon-sv-scarlet-and-violet-151-grimer?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: White Flare","Pokemon Products (Paginated)","",null,"0.07","0.02","691","https://www.tcgplayer.com/product/642186/pokemon-sv-white-flare-watchog?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: White Flare","All Pokemon Products","",null,"0.07","0.02","723","https://www.tcgplayer.com/product/642162/pokemon-sv-white-flare-archen?page=1","https://tcgplayer-cdn.tcgplayer.com/product/642162_in_200x200.jpg"
"SWSH10: Astral Radiance","Pokemon Search (All)","",null,"0.07","0.02","991","https://www.tcgplayer.com/product/272236/pokemon-swsh10-astral-radiance-whiscash?page=1","https://tcgplayer-cdn.tcgplayer.com/product/272236_in_200x200.jpg"
"SWSH11: Lost Origin","Pokemon Search (All)","",null,"0.07","0.02","1237","https://www.tcgplayer.com/product/283971/pokemon-swsh11-lost-origin-machop?page=1","https://tcgplayer-cdn.tcgplayer.com/product/283971_in_200x200.jpg"
"Crown Zenith","Pokemon Search (All)","",null,"0.07","0.01","1547","https://www.tcgplayer.com/product/478139/pokemon-crown-zenith-bidoof?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith","Pokemon Search (All)","",null,"0.07","0.01","1565","https://www.tcgplayer.com/product/478192/pokemon-crown-zenith-pokemon-catcher?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith","Pokemon Search (All)","",null,"0.07","0.01","1134","https://www.tcgplayer.com/product/478215/pokemon-crown-zenith-purrloin?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith","Pokemon Search (All)","",null,"0.07","0.01","1114","https://www.tcgplayer.com/product/478050/pokemon-crown-zenith-tangela?page=1","https://tcgplayer-cdn.tcgplayer.com/product/478050_in_200x200.jpg"
"Crown Zenith","Pokemon Search (All)","",null,"0.07","0.01","1067","https://www.tcgplayer.com/product/478042/pokemon-crown-zenith-gloom?page=1","https://tcgplayer-cdn.tcgplayer.com/product/478042_in_200x200.jpg"
"Crown Zenith","Pokemon Products (Paginated)","",null,"0.07","0.01","1129","https://www.tcgplayer.com/product/478220/pokemon-crown-zenith-skrelp?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith","All Pokemon Products","",null,"0.07","0.01","1108","https://www.tcgplayer.com/product/478145/pokemon-crown-zenith-luxio-41?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith","All Pokemon Products","",null,"0.07","0.01","1146","https://www.tcgplayer.com/product/477163/pokemon-crown-zenith-galarian-meowth?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV01: Scarlet & Violet Base Set","Pokemon Search (All)","",null,"0.07","0.01","1981820","https://www.tcgplayer.com/product/488037/pokemon-sv01-scarlet-and-violet-base-set-starly-148-198?page=1","https://tcgplayer-cdn.tcgplayer.com/product/488037_in_200x200.jpg"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.07","0.01","1308","https://www.tcgplayer.com/product/497511/pokemon-sv02-paldea-evolved-palossand?page=1","https://tcgplayer-cdn.tcgplayer.com/product/497511_in_200x200.jpg"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.07","0.01","1597","https://www.tcgplayer.com/product/497496/pokemon-sv02-paldea-evolved-jigglypuff?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.07","0.01","1358","https://www.tcgplayer.com/product/497420/pokemon-sv02-paldea-evolved-vespiquen?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.07","0.01","1771","https://www.tcgplayer.com/product/498857/pokemon-sv02-paldea-evolved-litleo?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.07","0.01","1931132","https://www.tcgplayer.com/product/497480/pokemon-sv02-paldea-evolved-shinx-069-193?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.07","0.01","1810","https://www.tcgplayer.com/product/497529/pokemon-sv02-paldea-evolved-croagunk?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Products (Paginated)","",null,"0.07","0.01","1421","https://www.tcgplayer.com/product/497530/pokemon-sv02-paldea-evolved-toxicroak?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Products (Paginated)","",null,"0.07","0.01","1377","https://www.tcgplayer.com/product/497481/pokemon-sv02-paldea-evolved-luxio?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"0.07","0.01","1815","https://www.tcgplayer.com/product/497559/pokemon-sv02-paldea-evolved-saguaro?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"0.07","0.01","1931351","https://www.tcgplayer.com/product/497502/pokemon-sv02-paldea-evolved-mismagius-088-193?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"0.07","0.01","1931577","https://www.tcgplayer.com/product/497461/pokemon-sv02-paldea-evolved-quaxly-050-193?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
